Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,29/01/2018,CFADDOM33472530,REDACTED UNDER DP ACT,17654.08,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472529,REDACTED UNDER DP ACT,913.92,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472528,REDACTED UNDER DP ACT,685.44,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444082,REDACTED UNDER DP ACT,1044.4,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444084,REDACTED UNDER DP ACT,626.64,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444081,REDACTED UNDER DP ACT,850.44,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444083,REDACTED UNDER DP ACT,925.04,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472525,REDACTED UNDER DP ACT,913.92,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472527,REDACTED UNDER DP ACT,913.92,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472524,REDACTED UNDER DP ACT,913.92,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM33472526,REDACTED UNDER DP ACT,913.92,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,CFADDOM17803194,REDACTED UNDER DP ACT,-17654.08,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763477,015,600,HABLOYHABLO,330672,,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,29/01/2018,HQ33872380,ED07/1805,500,HEALTH & LOCAL FOOD FOR FAMILIES,293198,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,29/01/2018,HQ33872386,ED07/1811,500,HONITON HOT PENNY CEREMONY CTTEE,349915,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764392,37242,2385,HOW JOHN CARPETS,69543,143078480,Capital Expenditure,UPG New constr - other contract costs,C226,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763953,158340,519.15,ILFRACOMBE FOODSERVICE,68117,143381188,Children's Services,Provisions / Food Purchases,4102,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763430,15565,1029.58,IN STITCHES,4375,585891870,Children's Services,Resale (Books Uniforms etc.),4333,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763851,198906,988,K J REFRIGERATION,17358,385081343,Children's Services,Equipment,4001,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764133,063239,540,MOORLAND FUELS,164818,712097944,Children's Services,Oil Fuel & LPG,2307,BUSN
18,Devon County Council,29/01/2018,ACOH33959007,083286,1255.91,NEWCROSS HEALTHCARE SOLUTIONS,179077,825090736,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764308,423068-F,1100,PREMIER SPORT (SHROPHAM),200173,150205953,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764309,425710-F,525,PREMIER SPORT (SHROPHAM),200173,150205953,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763804,CANHILLDEC17,530.78,QUEEN STREET BUTCHER'S,268290,,Children's Services,Provisions / Food Purchases,4102,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763716,206557,1332,ROCK AND RAPID ADVENTURE CENTRE,227764,930793805,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,29/01/2018,HQ33872405,ND32/1803,740,ROUNDSWELL RESIDENTS ASSOCIATION,327625,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763996,371625721 0026,720.19,S S E SCOTTISH HYDRO,326424,553769603,Children's Services,Electricity,2302,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763882,241701829/0011,1466.15,S S E SCOTTISH HYDRO,326424,553769603,Children's Services,Electricity,2302,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763785,#026,520,SAINTS SOUTHWEST,342630,,Children's Services,External Agency Staff,4321,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764326,#019,624,SAINTS SOUTHWEST,342630,,Children's Services,External Agency Staff,4321,BUSN
18,Devon County Council,29/01/2018,HQ33872385,ED07/1810,500,SOUTH WEST AIRFIELDS HERITAGE,199067,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764479,8059685520,514.41,SOUTH WEST WATER BUSINESS,344710,236873674,Children's Services,Water Charges,2361,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444321,REDACTED UNDER DP ACT,510,SOUTHWEST INTERVENTION SERV,333291,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444303,REDACTED UNDER DP ACT,1758.24,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444260,REDACTED UNDER DP ACT,7073.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444294,REDACTED UNDER DP ACT,1393.2,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444297,REDACTED UNDER DP ACT,952.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444293,REDACTED UNDER DP ACT,1393.2,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444292,REDACTED UNDER DP ACT,1393.2,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444301,REDACTED UNDER DP ACT,1758.24,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444284,REDACTED UNDER DP ACT,1200.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444299,REDACTED UNDER DP ACT,952.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444281,REDACTED UNDER DP ACT,897.12,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444307,REDACTED UNDER DP ACT,716.32,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444283,REDACTED UNDER DP ACT,897.12,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444306,REDACTED UNDER DP ACT,716.32,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444305,REDACTED UNDER DP ACT,716.32,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444304,REDACTED UNDER DP ACT,716.32,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444302,REDACTED UNDER DP ACT,1758.24,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444276,REDACTED UNDER DP ACT,518.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444280,REDACTED UNDER DP ACT,672.84,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444282,REDACTED UNDER DP ACT,897.12,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444277,REDACTED UNDER DP ACT,518.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444275,REDACTED UNDER DP ACT,518.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444274,REDACTED UNDER DP ACT,776.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444265,REDACTED UNDER DP ACT,1238.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444264,REDACTED UNDER DP ACT,1238.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444263,REDACTED UNDER DP ACT,1238.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444262,REDACTED UNDER DP ACT,1238.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444261,REDACTED UNDER DP ACT,7073.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444278,REDACTED UNDER DP ACT,518.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444300,REDACTED UNDER DP ACT,1758.24,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444287,REDACTED UNDER DP ACT,1200.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444298,REDACTED UNDER DP ACT,952.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444286,REDACTED UNDER DP ACT,1200.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444285,REDACTED UNDER DP ACT,1200.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444295,REDACTED UNDER DP ACT,1393.2,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444296,REDACTED UNDER DP ACT,952.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763130,SIN051418,427.43,UNIVERSAL SERVICES,52302,124632045,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764087,1034,2840,V3 BUILDING SERVICES,348949,264733196,Children's Services,Curriculum Support (Schools),4376,BUSN
18,Devon County Council,29/01/2018,CFADDAY33444104,REDACTED UNDER DP ACT,1198.66,WESTBANK COMMUNITY HEALTH & CARE,65217,177597055,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33764046,19632,3567.5,WESTCOUNTRY GROUP,67682,284403951,Capital Expenditure,Fittings & Furnishings long life > 5 yrs,C601,BUSN
18,Devon County Council,29/01/2018,HQ33872406,ND32/1802,1000,WESTLEIGH CRICKET CLUB,264643,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,29/01/2018,EXCHEQ33763918,1081,650,DISABILITY KARATE FEDERATION,329460,,Children's Services,Educational / Residential Visits,4331,CHTY
18,Devon County Council,29/01/2018,HQ33872377,ED07/1802,500,HONITON ADMIRAL NURSE,349914,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,CHTY
18,Devon County Council,29/01/2018,HQ33872388,ED07/1813,500,HONITON MILLENNIUM GREEN,349916,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,CHTY
18,Devon County Council,29/01/2018,EXCHEQ33763816,40036265,1460.96,N F E R (NATIONAL FOUNDATION,300843,208692842,Children's Services,Learning Resources exc. IT Equipment,4401,CHTY
18,Devon County Council,29/01/2018,HQ33872383,ED07/1808,500,HONITON COMMUNITY CHURCH,47998,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,CHU
18,Devon County Council,29/01/2018,HQ33872378,ED07/1803,500,HONITON FAMILY CHURCH,270669,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,CHU
18,Devon County Council,29/01/2018,HQ33872395,TE46/1811,1500,KENTON PRE-SCH,46286,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,EY
18,Devon County Council,29/01/2018,CFADDAY33444311,REDACTED UNDER DP ACT,696.1,PRITCHARD JANE,304476,,Adult Care & Health,Individualised Support - Private (3rd),5706,EY
18,Devon County Council,29/01/2018,EXCHEQ33763964,INV1003542,749.75,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,29/01/2018,EXCHEQ33763969,INV1003584,499.75,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,29/01/2018,EXCHEQ33763972,INV1003587,449.85,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,29/01/2018,EXCHEQ33763963,INV1003541,599.8,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,29/01/2018,EXCHEQ33763961,INV1003539,499.75,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,29/01/2018,INCOME33879726,DEPOSIT DUCHY,666.67,REDACTED UNDER DP ACT,343628,,"Community, Health, Environment & Prosperity",Other Sales,9303,INDV
18,Devon County Council,29/01/2018,EXCHEQ33764461,429809,600,2SIMPLE SOFTWARE LTD,79296,752127253,Children's Services,IT Software,4512,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764363,INV-UK-16392,557.55,3 P LEARNING LTD,212756,891324026,Children's Services,ICT Learning Resources (Schools Only),4541,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763630,864031,610.67,ACORN RECRUITMNT/CONCEPT STAFFNG,20449,791373115,Children's Services,Pay - Non contract staff paid by claim,1071,LTD
18,Devon County Council,29/01/2018,HQ33872381,ED07/1806,500,ACTION EAST DEVON,16899,208810423,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,29/01/2018,STRAT33928153,18001428,9549.79,ATKINS LTD,7747,209861253,Capital Expenditure,UPG Other consultant/professional fees,C424,LTD
18,Devon County Council,29/01/2018,CFADDAY33444224,REDACTED UNDER DP ACT,1414.88,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444223,REDACTED UNDER DP ACT,1702.4,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,CFADDAY33444220,REDACTED UNDER DP ACT,1933.96,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444215,REDACTED UNDER DP ACT,1322.52,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444219,REDACTED UNDER DP ACT,1414.88,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444218,REDACTED UNDER DP ACT,512.8,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444212,REDACTED UNDER DP ACT,1242.52,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444213,REDACTED UNDER DP ACT,764.64,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444214,REDACTED UNDER DP ACT,1352.4,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764258,103597,523.68,BAYTEK OFFICE SOLUTIONS LTD,227878,976624770,Children's Services,Learning Resources exc. IT Equipment,4401,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763705,3045710,724.71,C C S MEDIA LIMITED,20349,385123454,Children's Services,IT Software,4512,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763765,152613,946.62,CANNINGS & SON LTD I J,14467,192803203,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763623,152394,1114.84,CANNINGS & SON LTD I J,14467,192803203,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,29/01/2018,CFADDOM33472592,REDACTED UNDER DP ACT,6051.4,CARERS DIRECT (SW) LTD,121278,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763603,1203,652.36,CHRISTIES OFFICE CLNG SERVCS LTD,185612,573461138,Children's Services,Cleaning Services,2601,LTD
18,Devon County Council,29/01/2018,P2P40063601,48067,2173.5,CIVIL & COMMERCIAL COSTS LAWYERS,346216,942048728,Adult Care & Health,Legal Fees & Disbursements,4314,LTD
18,Devon County Council,29/01/2018,CFADDAY33444325,REDACTED UNDER DP ACT,630.4,COMMUNITY CARE TRUST (S W) LTD,344575,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444331,REDACTED UNDER DP ACT,520.08,COMMUNITY CARE TRUST (S W) LTD,344575,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444332,REDACTED UNDER DP ACT,901.6,COMMUNITY CARE TRUST (S W) LTD,344575,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444333,REDACTED UNDER DP ACT,679.8,COMMUNITY CARE TRUST (S W) LTD,344575,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763795,449284,474.59,CONCORDE I LTD,25922,631051488,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764181,5952825,509.53,DENNIS PHILIP FROZEN FOODS LTD,68118,143758061,Children's Services,Provisions / Food Purchases,4102,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763952,112650,555.25,DISCOVERY EDUCATION EUROPE LTD,155856,887908256,Children's Services,Materials & Consumables,4003,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764214,INV-7395,500,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,29/01/2018,SOCCOMM33926371,16050787,2458.84,ENTERPRISE RENT-A-CAR (UK) LTD,175493,215557314,Children's Services,Travel Expenses Incl. Hotel,3801,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763714,3052,712.24,EVANS HEATING & PLUMBING LTD,51317,142922969,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764068,9545,1747,FULLSTOP FIRE & SECURITY LTD,175778,776842676,Children's Services,Scraps Interface Error Suspense,EX29,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764069,9546,1253,FULLSTOP FIRE & SECURITY LTD,175778,776842676,Children's Services,Scraps Interface Error Suspense,EX29,LTD
18,Devon County Council,29/01/2018,CFADDOM33472579,REDACTED UNDER DP ACT,1464.72,HELPING HANDS EXMOUTH LIMITED,108911,525071471,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763812,217029,562.74,I T E C CONNECT LTD,194917,496592289,Children's Services,ICT Learning Resources (Schools Only),4541,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764351,216912/10757,644.22,I T E C CONNECT LTD,194917,496592289,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,29/01/2018,NPSWI33886127,4999,16327.5,INTOHEAT LTD,312189,449215345,Capital Expenditure,UPG New constr - main contract costs,C225,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764074,SLEIN/35054433,675,ISS MEDICLEAN LIMITED,292004,417115775,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763720,SLEIN/35054428,836,ISS MEDICLEAN LIMITED,292004,417115775,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,29/01/2018,EXCHEQ17811101,SLECR/35010346,-3025.66,ISS MEDICLEAN LIMITED,292004,417115775,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763957,RB/1995482,530.4,J L A TOTAL CARE LTD (RBINVS),209612,566894869,Children's Services,Cleaning materials (inc pools),2603,LTD
18,Devon County Council,29/01/2018,CDWM33416137,BPO8358026,3079.86,JACOBS UK LTD_(GLASGOW),212571,624298920,Capital Expenditure,Infra REP Jacobs design fees,C401,LTD
18,Devon County Council,29/01/2018,CDWM33416136,BPO8388026,718.8,JACOBS UK LTD_(GLASGOW),212571,624298920,Capital Expenditure,Infra REP Jacobs design fees,C401,LTD
18,Devon County Council,29/01/2018,CFADDAY33444102,REDACTED UNDER DP ACT,491.22,KINGSLEY HOUSE,61457,653370050,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764441,36673,585,L B EDUCATION SERVICES LTD,307276,826366121,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764131,36578,1035,L B EDUCATION SERVICES LTD,307276,826366121,Children's Services,Pay - Supply Teachers/non contract hours,1020,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764132,113299,480,M & E ALARMS (BARNSTAPLE) LTD,4225,409045273,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763726,40037601,778,N F E R TRADING LTD,100659,208692842,Children's Services,Materials & Consumables,4003,LTD
18,Devon County Council,29/01/2018,CFADDOM33472608,REDACTED UNDER DP ACT,8595.6,NESTOR PRIMECARE SERV T/A ALLIED,290335,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,BSS33401258,BILL004652,1430,NETCALL TELECOM LTD,326179,865241323,Capital Expenditure,ICT Telecoms & network infrastructure,C612,LTD
18,Devon County Council,29/01/2018,CFADDAY33444209,REDACTED UNDER DP ACT,585.96,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444208,REDACTED UNDER DP ACT,3164.16,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444211,REDACTED UNDER DP ACT,1200.36,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDAY33444210,REDACTED UNDER DP ACT,4039.96,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763746,4983,1539,PIED PIPER EDUCATIONAL RESOURCES,285345,781780792,Capital Expenditure,ICT Hardware - Servers PC's Laptops,C610,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763540,180255,525,PRINCES TEACHING INSTITUTE,239000,249936161,Children's Services,Training,1802,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764511,6359,665.83,RELAX KIDS LTD,253643,851084535,Children's Services,Training,1802,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764053,101012662,1235.73,RICOH UK LTD,7150,524161280,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,29/01/2018,EXCHEQ33764506,16071,900,RIDLERS LTD,19563,130862095,Children's Services,Hire of Vehicles (Non TCS),3501,LTD
18,Devon County Council,29/01/2018,EXCHEQ33763691,30749056,423,S G WORLD LTD,69869,482553138,Children's Services,Materials & Consumables,4003,LTD
18,Devon County Council,29/01/2018,CFADDOM33472560,REDACTED UNDER DP ACT,638.39,SANCTUARY HOME CARE (PLYMOUTH),89879,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,CFADDAY33444172,REDACTED UNDER DP ACT,846.72,SANCTUARY HOME CARE (PLYMOUTH),89879,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,29/01/2018,CFADDOM33472563,REDACTED UNDER DP ACT,715.66,SANCTUARY HOME CARE (PLYMOUTH),89879,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,CFADDOM33472557,REDACTED UNDER DP ACT,849.51,SANCTUARY HOME CARE (PLYMOUTH),89879,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,29/01/2018,CFADDOM33472565,REDACTED UNDER DP ACT,838.38,SANCTUARY HOME CARE (PLYMOUTH),89879,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
